2020,1,4,8,49,-44
2020,1,4,10,7,95
2020,1,4,10,16,-38
2020,1,4,10,44,-96
2020,1,4,10,57,-66
2020,1,4,11,36,92
2020,1,5,0,12,-10
2020,1,5,0,19,-1
2020,1,5,0,32,10
2020,1,5,1,36,-21
2020,1,5,1,38,-11
2020,1,5,1,44,82
2020,1,5,1,47,-59
2020,1,5,3,1,37
2020,1,5,3,2,-21
2020,1,5,3,23,-77
2020,1,5,3,28,-47
2020,1,5,4,2,-25
2020,1,5,4,9,74
2020,1,5,4,19,-27
2020,1,5,4,48,-50
2020,1,5,5,4,41
2020,1,5,5,11,-31
2020,1,5,5,12,99
2020,1,5,6,12,-82
2020,1,5,6,30,76
2020,1,5,6,44,-18
2020,1,5,6,54,-78
2020,1,5,7,12,-11
2020,1,5,8,6,-67
2020,1,5,9,7,-87
2020,1,5,10,26,-64
2020,1,5,11,56,22
2020,1,5,11,59,67
2020,1,6,0,40,-68
2020,1,6,0,23,-55
2020,1,6,1,2,-93
2020,1,6,2,3,-17
2020,1,6,2,13,67
2020,1,6,2,21,16
2020,1,6,2,33,43
2020,1,6,3,18,-21
2020,1,6,3,30,13
2020,1,6,3,35,-38
2020,1,6,4,36,81
2020,1,6,5,7,83
2020,1,6,5,12,2
2020,1,6,5,12,90
2020,1,6,6,56,14
2020,1,6,6,56,90
2020,1,6,7,8,-50
2020,1,6,7,44,-76
2020,1,6,9,5,-70
2020,1,6,9,12,-54
2020,1,6,9,24,39
2020,1,6,9,25,29
2020,1,6,10,18,69
2020,1,6,11,4,46
2020,1,6,11,39,-70
2020,1,6,11,51,-61
2020,1,7,0,9,78
2020,1,7,0,57,44
2020,1,7,1,17,79
2020,1,7,1,33,84
2020,1,7,1,39,32
2020,1,7,3,40,46
2020,1,7,4,4,11
2020,1,7,4,37,-54
2020,1,7,5,1,-58
2020,1,7,5,4,-40
2020,1,7,5,9,4
2020,1,7,5,14,98
2020,1,7,6,40,52
2020,1,7,7,14,0
2020,1,7,7,20,96
2020,1,7,7,52,47
2020,1,7,7,57,14
2020,1,7,8,21,52
2020,1,7,9,14,31
2020,1,7,10,13,-25
2020,1,7,11,12,-40
2020,1,7,11,24,62
2020,1,7,11,32,-45
2020,1,7,11,39,-41
2020,1,8,0,47,99
2020,1,8,0,36,50
2020,1,8,1,8,86
2020,1,8,1,34,-30
2020,1,8,1,50,16
2020,1,8,1,55,-23
2020,1,8,3,26,21
2020,1,8,4,3,49
2020,1,8,5,0,73
2020,1,8,5,4,-92
2020,1,8,5,21,-46
2020,1,8,5,55,-41
2020,1,8,6,20,91
2020,1,8,6,21,79
2020,1,8,6,25,-64
2020,1,8,6,57,-52
2020,1,8,7,19,-79
2020,1,8,7,28,-97
2020,1,8,7,44,66
2020,1,8,7,51,22
2020,1,8,8,7,-54
2020,1,8,8,17,48
2020,1,8,8,20,51
2020,1,8,8,27,-67
2020,1,8,10,9,10
2020,1,8,10,36,-1
2020,1,8,11,5,-62
2020,1,8,11,26,-75
2020,1,9,1,27,-9
2020,1,9,1,33,76
2020,1,9,1,34,-53
2020,1,9,2,4,18
2020,1,9,2,26,36
2020,1,9,2,33,-38
2020,1,9,2,38,13
2020,1,9,3,3,-16
2020,1,9,3,37,55
2020,1,9,4,23,94
2020,1,9,4,27,70
2020,1,9,5,4,37
2020,1,9,5,5,-80
2020,1,9,5,12,82
2020,1,9,5,23,-25
2020,1,9,5,31,-32
2020,1,9,6,2,44
2020,1,9,6,19,70
2020,1,9,6,37,70
2020,1,9,6,39,89
2020,1,9,6,52,-98
2020,1,9,6,58,-96
2020,1,9,7,18,28
2020,1,9,7,40,38
2020,1,9,7,46,-54
2020,1,9,8,2,41
2020,1,9,8,43,-4
2020,1,9,8,43,-73
2020,1,9,8,50,-41
2020,1,9,9,57,62
2020,1,9,10,0,4
2020,1,9,10,44,21
2020,1,9,11,31,-16
2020,1,10,0,14,-47
2020,1,10,1,3,-76
2020,1,10,2,6,-58
2020,1,10,2,41,-20
2020,1,10,3,10,-37
2020,1,10,3,31,7
2020,1,10,3,53,52
2020,1,10,4,50,-89
2020,1,10,5,0,59
2020,1,10,5,1,-80
2020,1,10,6,40,-38
2020,1,10,7,11,8
2020,1,10,8,0,94
2020,1,10,8,12,-40
2020,1,10,9,15,77
2020,1,10,9,44,11
2020,1,10,10,14,-9
2020,1,10,10,35,8
2020,1,10,11,41,-96
2020,1,11,0,12,-49
2020,1,11,1,2,66
2020,1,11,1,8,84
2020,1,11,1,24,56
2020,1,11,1,54,-16
2020,1,11,2,10,-2
2020,1,11,3,32,32
2020,1,11,4,3,-6
2020,1,11,4,23,53
2020,1,11,4,41,17
2020,1,11,5,28,81
2020,1,11,5,34,-13
2020,1,11,6,0,61
2020,1,11,6,53,-89
2020,1,11,7,19,-38
2020,1,11,7,41,-99
2020,1,11,7,46,-30
2020,1,11,8,9,98
2020,1,11,8,30,83
2020,1,11,9,2,26
2020,1,11,9,7,10
2020,1,11,9,50,-36
2020,1,11,10,9,71
2020,1,11,10,41,57
2020,1,11,10,47,-43
2020,1,12,0,42,-33
2020,1,12,0,30,-48
2020,1,12,1,20,-12
2020,1,12,1,25,-85
2020,1,12,2,24,52
2020,1,12,3,49,-97
2020,1,12,5,19,-82
2020,1,12,5,36,5
2020,1,12,5,55,75
2020,1,12,6,3,56
2020,1,12,6,5,93
2020,1,12,6,38,76
2020,1,12,7,3,-73
2020,1,12,7,10,92
2020,1,12,8,18,2
2020,1,12,9,47,-26
2020,1,12,10,21,-41
2020,1,12,10,32,-41
2020,1,12,10,47,-78
2020,1,12,11,1,-47
2020,1,13,0,37,40
2020,1,13,0,28,49
2020,1,13,0,45,46
2020,1,13,0,21,-66
2020,1,13,1,33,71
2020,1,13,2,4,22
2020,1,13,2,13,-27
2020,1,13,2,26,-80
2020,1,13,2,28,85
2020,1,13,3,19,95
2020,1,13,3,41,-2
2020,1,13,3,43,-49
2020,1,13,4,1,26
2020,1,13,4,23,21
2020,1,13,5,3,-89
2020,1,13,5,25,-54
2020,1,13,5,50,16
2020,1,13,5,55,-34
2020,1,13,6,12,-5
2020,1,13,6,15,54
2020,1,13,6,39,-94
2020,1,13,7,26,42
2020,1,13,7,38,46
2020,1,13,8,26,24
2020,1,13,8,59,-30
2020,1,13,10,48,69
2020,1,13,11,32,37
2020,1,13,11,38,45
2020,1,13,11,50,-94
2020,1,14,0,52,67
2020,1,14,0,57,-46
2020,1,14,1,5,-14
2020,1,14,1,9,-65
2020,1,14,2,37,-28
2020,1,14,4,34,-51
2020,1,14,5,1,60
2020,1,14,5,44,14
2020,1,14,6,2,89
2020,1,14,6,11,19
2020,1,14,6,29,50
2020,1,14,7,52,41
2020,1,14,8,4,-34
2020,1,14,8,56,-31
2020,1,14,9,6,-86
2020,1,14,10,6,5
2020,1,14,10,36,31
2020,1,14,10,47,14
2020,1,14,11,21,31
2020,1,14,11,35,-12
2020,1,14,11,53,91
2020,1,15,0,49,-91
2020,1,15,1,5,51
2020,1,15,1,52,-1
2020,1,15,2,13,12
2020,1,15,2,45,10
2020,1,15,3,13,-24
2020,1,15,3,20,-97
2020,1,15,3,22,61
2020,1,15,3,42,75
2020,1,15,4,51,20
2020,1,15,4,57,-93
2020,1,15,5,6,95
2020,1,15,5,10,41
2020,1,15,5,46,9
2020,1,15,6,44,-58
2020,1,15,7,10,66
2020,1,15,7,42,47
2020,1,15,8,48,-51
2020,1,15,9,0,-42
2020,1,15,9,33,-34
2020,1,15,9,36,-52
2020,1,15,9,44,-42
2020,1,15,9,46,89
2020,1,15,10,21,-30
2020,1,15,10,45,-38
2020,1,15,11,18,16
2020,1,15,11,19,92
2020,1,15,11,21,72
2020,1,15,11,21,58
2020,1,15,11,35,24
2020,1,16,0,41,-70
2020,1,16,0,40,8
2020,1,16,0,9,75
2020,1,16,0,22,-65
2020,1,16,1,15,-75
2020,1,16,1,53,10
2020,1,16,2,25,71
2020,1,16,2,33,-83
2020,1,16,3,7,-36
2020,1,16,3,13,-26
2020,1,16,4,0,53
2020,1,16,4,25,-55
2020,1,16,4,44,-16
2020,1,16,5,26,55
2020,1,16,6,53,44
2020,1,16,6,53,46
2020,1,16,7,14,-21
2020,1,16,9,57,-59
2020,1,16,9,59,-43
2020,1,16,10,4,-83
2020,1,16,11,9,73
2020,1,16,11,55,68
2020,1,17,0,14,5
2020,1,17,0,2,75
2020,1,17,0,39,-94
2020,1,17,0,0,7
2020,1,17,0,41,-43
2020,1,17,1,11,-4
2020,1,17,1,32,-88
2020,1,17,2,8,-2
2020,1,17,2,16,64
2020,1,17,2,22,-35
2020,1,17,2,28,45
2020,1,17,2,31,-1
2020,1,17,2,52,-65
2020,1,17,3,5,83
2020,1,17,3,37,40
2020,1,17,4,47,-44
2020,1,17,5,16,34
2020,1,17,5,52,-50
2020,1,17,6,6,-94
2020,1,17,7,14,-38
2020,1,17,7,18,85
2020,1,17,8,48,82
2020,1,17,9,8,-25
2020,1,17,9,10,-96
2020,1,17,9,13,78
2020,1,17,9,25,13
2020,1,17,9,42,-36
2020,1,17,9,46,-51
2020,1,17,9,57,83
2020,1,17,10,10,-25
2020,1,17,10,55,-70
2020,1,17,11,45,-63
2020,1,17,11,51,10
2020,1,17,11,54,-57
2020,1,17,11,56,51
2020,1,18,0,18,-71
2020,1,18,0,48,-21
2020,1,18,0,10,6
2020,1,18,0,11,87
2020,1,18,0,14,-96
2020,1,18,1,2,88
2020,1,18,1,15,-19
2020,1,18,1,23,-6
2020,1,18,1,27,31
2020,1,18,1,34,81
2020,1,18,1,39,54
2020,1,18,2,10,66
2020,1,18,2,33,31
2020,1,18,2,41,-15
2020,1,18,3,29,80
2020,1,18,3,47,83
2020,1,18,3,58,-14
2020,1,18,4,35,-48
2020,1,18,5,2,-28
2020,1,18,5,4,6
2020,1,18,5,19,-44
2020,1,18,5,42,0
2020,1,18,5,58,96
2020,1,18,6,41,34
2020,1,18,8,20,56
2020,1,18,8,51,65
2020,1,18,9,12,11
2020,1,18,10,2,-24
2020,1,18,10,18,79
2020,1,19,0,49,-6
2020,1,19,0,21,-82
2020,1,19,1,15,-87
2020,1,19,1,57,31
2020,1,19,2,0,-91
2020,1,19,2,27,72
2020,1,19,2,41,-71
2020,1,19,3,21,-42
2020,1,19,3,34,32
2020,1,19,3,57,-74
2020,1,19,4,7,-89
2020,1,19,4,10,-52
2020,1,19,4,10,10
2020,1,19,5,6,-47
2020,1,19,5,7,25
2020,1,19,5,51,67
2020,1,19,6,20,-21
2020,1,19,6,29,66
2020,1,19,6,31,87
2020,1,19,6,47,27
2020,1,19,6,52,79
2020,1,19,7,21,-21
2020,1,19,7,26,-47
2020,1,19,7,37,1
2020,1,19,7,39,62
2020,1,19,8,57,60
2020,1,19,9,5,47
2020,1,19,9,45,-80
2020,1,19,10,5,20
2020,1,19,10,50,-40
2020,1,19,10,55,58
2020,1,19,10,57,88
2020,1,19,11,48,61
2020,1,19,11,55,-39
2020,1,19,11,58,16
2020,1,20,0,43,22
2020,1,20,1,3,58
2020,1,20,1,8,-7
2020,1,20,2,39,-89
2020,1,20,2,53,23
2020,1,20,3,11,-60
2020,1,20,3,36,36
2020,1,20,3,44,-83
2020,1,20,3,50,22
2020,1,20,4,51,-3
2020,1,20,5,30,44
2020,1,20,5,48,-74
2020,1,20,6,5,73
2020,1,20,6,33,27
2020,1,20,6,56,-9
2020,1,20,7,18,53
2020,1,20,7,27,12
2020,1,20,8,16,70
2020,1,20,9,16,-60
2020,1,20,9,48,-5
2020,1,20,10,44,39
2020,1,20,10,51,30
2020,1,20,11,8,-38
2020,1,20,11,17,41
2020,1,20,11,21,-57
2020,1,20,11,43,-85
2020,1,20,11,49,-78
2020,1,21,1,24,-74
2020,1,21,1,40,-35
2020,1,21,1,50,-35
2020,1,21,2,15,53
2020,1,21,2,23,-64
2020,1,21,2,30,52
2020,1,21,2,40,7
2020,1,21,2,41,-90
2020,1,21,2,47,59
2020,1,21,3,3,-12
2020,1,21,3,15,69
2020,1,21,3,27,-77
2020,1,21,3,42,-61
2020,1,21,3,54,25
2020,1,21,4,16,-33
2020,1,21,6,22,1
2020,1,21,6,25,16
2020,1,21,6,30,-59
2020,1,21,6,39,19
2020,1,21,6,51,1
2020,1,21,7,0,-32
2020,1,21,7,5,58
2020,1,21,7,15,-42
2020,1,21,7,34,-65
2020,1,21,7,50,41
2020,1,21,7,58,42
2020,1,21,8,25,-4
2020,1,21,8,28,-4
2020,1,21,8,34,41
2020,1,21,8,44,-93
2020,1,21,9,8,79
2020,1,21,9,14,33
2020,1,21,9,36,-13
2020,1,21,11,18,-14
2020,1,21,11,55,43
2020,1,21,11,57,78
2020,1,22,0,13,-89
2020,1,22,0,27,2
2020,1,22,1,5,-62
2020,1,22,3,14,1
2020,1,22,5,0,-14
2020,1,22,5,25,84
2020,1,22,5,59,-52
2020,1,22,7,2,3
2020,1,22,7,3,-78
2020,1,22,7,22,20
2020,1,22,7,25,16
2020,1,22,7,37,-91
2020,1,22,7,46,-18
2020,1,22,9,48,-95
2020,1,22,10,5,-10
2020,1,22,10,20,14
2020,1,22,10,33,0
2020,1,22,10,39,27
2020,1,22,10,47,-4
2020,1,23,1,6,-18
2020,1,23,1,37,-54
2020,1,23,1,44,-34
2020,1,23,1,54,-75
2020,1,23,2,11,-19
2020,1,23,2,19,-48
2020,1,23,3,3,84
2020,1,23,3,18,17
2020,1,23,3,30,-55
2020,1,23,3,41,-95
2020,1,23,4,5,93
2020,1,23,4,8,-43
2020,1,23,4,19,-3
2020,1,23,4,46,-50
2020,1,23,5,53,99
2020,1,23,6,1,49
2020,1,23,7,18,6
2020,1,23,7,44,-28
2020,1,23,7,50,98
2020,1,23,7,56,79
2020,1,23,8,25,-77
2020,1,23,8,44,93
2020,1,23,8,51,-6
2020,1,23,8,56,31
2020,1,23,9,8,-98
2020,1,23,9,24,38
2020,1,23,9,47,17
2020,1,23,10,21,11
2020,1,23,11,8,15
2020,1,23,11,12,-32
2020,1,23,11,37,-90
2020,1,23,11,55,-39
2020,1,24,0,41,-61
2020,1,24,1,22,44
2020,1,24,1,26,49
2020,1,24,1,44,23
2020,1,24,2,54,-27
2020,1,24,2,56,57
2020,1,24,2,57,91
2020,1,24,3,9,96
2020,1,24,3,13,72
2020,1,24,3,20,37
2020,1,24,3,21,60
2020,1,24,3,37,-78
2020,1,24,3,38,41
2020,1,24,4,58,-37
2020,1,24,5,43,68
2020,1,24,6,23,38
2020,1,24,6,54,-20
2020,1,24,8,10,-19
2020,1,24,8,42,-62
2020,1,24,10,0,-10
2020,1,24,10,6,-51
2020,1,24,11,8,-2
2020,1,24,11,29,17
2020,1,24,11,54,-48
2020,1,25,1,20,18
2020,1,25,1,40,-99
2020,1,25,1,44,-21
2020,1,25,2,14,58
2020,1,25,2,36,21
2020,1,25,2,46,7
2020,1,25,3,13,-52
2020,1,25,3,44,88
2020,1,25,3,48,99
2020,1,25,4,15,62
2020,1,25,6,25,56
2020,1,25,6,50,-27
2020,1,25,7,44,69
2020,1,25,7,53,-56
2020,1,25,7,59,-56
2020,1,25,8,22,-47
2020,1,25,8,28,71
2020,1,25,9,16,55
2020,1,25,10,8,76
2020,1,25,11,42,-75
2020,1,26,0,37,79
2020,1,26,0,30,39
2020,1,26,2,23,51
2020,1,26,3,15,8
2020,1,26,3,32,-45
2020,1,26,3,38,-30
2020,1,26,3,51,41
2020,1,26,4,38,-66
2020,1,26,5,3,67
2020,1,26,5,25,78
2020,1,26,5,36,13
2020,1,26,6,10,18
2020,1,26,6,17,21
2020,1,26,6,24,68
2020,1,26,6,49,40
2020,1,26,7,1,-74
2020,1,26,7,5,-26
2020,1,26,7,20,-96
2020,1,26,7,22,-59
2020,1,26,9,14,78
2020,1,26,9,24,-70
2020,1,26,9,39,81
2020,1,26,9,44,38
2020,1,26,10,33,-57
2020,1,27,0,31,-66
2020,1,27,0,12,-22
2020,1,27,0,46,29
2020,1,27,0,59,-74
2020,1,27,1,20,-72
2020,1,27,1,51,-53
2020,1,27,2,37,-41
2020,1,27,2,55,-90
2020,1,27,3,55,-2
2020,1,27,4,7,25
2020,1,27,4,53,98
2020,1,27,5,52,-34
2020,1,27,5,57,-66
2020,1,27,6,0,-40
2020,1,27,6,22,-54
2020,1,27,6,33,-38
2020,1,27,6,46,72
2020,1,27,7,3,-71
2020,1,27,7,4,-66
2020,1,27,8,43,-90
2020,1,27,8,53,63
2020,1,27,9,20,-61
2020,1,27,9,29,71
2020,1,27,10,32,-90
2020,1,27,11,30,59
2020,1,27,11,49,-84
2020,1,28,0,18,78
2020,1,28,1,5,-79
2020,1,28,1,10,-72
2020,1,28,1,15,-17
2020,1,28,1,23,-92
2020,1,28,1,38,-60
2020,1,28,2,11,-81
2020,1,28,3,1,21
2020,1,28,3,31,-12
2020,1,28,4,13,86
2020,1,28,5,45,-84
2020,1,28,6,13,66
2020,1,28,6,35,29
2020,1,28,7,15,71
2020,1,28,7,59,-17
2020,1,28,8,41,88
2020,1,28,9,5,-12
2020,1,28,9,10,72
2020,1,28,9,33,-45
2020,1,28,9,50,-83
2020,1,28,9,54,52
2020,1,28,10,42,-2
2020,1,28,10,52,-92
2020,1,28,11,47,6
2020,1,28,11,56,74
2020,1,29,0,12,-59
2020,1,29,0,4,-72
2020,1,29,2,1,-33
2020,1,29,2,11,-51
2020,1,29,2,48,-26
2020,1,29,3,13,45
2020,1,29,3,29,-63
2020,1,29,3,53,-49
2020,1,29,3,56,18
2020,1,29,4,0,-81
2020,1,29,4,6,22
2020,1,29,4,18,-63
2020,1,29,5,16,97
2020,1,29,5,51,-9
2020,1,29,6,10,-91
2020,1,29,6,11,46
2020,1,29,6,19,81
2020,1,29,7,45,44
2020,1,29,8,44,47
2020,1,29,9,50,-9
2020,1,29,10,14,20
2020,1,29,10,17,-36
2020,1,29,10,19,6
2020,1,29,10,23,62
2020,1,29,10,36,62
2020,1,29,11,4,-44
2020,1,29,11,13,-23
2020,1,29,11,37,-27
2020,1,29,11,44,61
2020,1,29,11,54,17
2020,1,30,0,8,6
2020,1,30,0,19,-13
2020,1,30,0,33,-27
2020,1,30,1,11,23
2020,1,30,1,14,52
2020,1,30,2,38,-56
2020,1,30,2,57,-72
2020,1,30,3,55,57
2020,1,30,5,15,97
2020,1,30,5,22,83
2020,1,30,5,45,-82
2020,1,30,6,46,73
2020,1,30,6,48,47
2020,1,30,7,29,72
2020,1,30,8,17,-83
2020,1,30,8,45,-60
2020,1,30,9,18,10
2020,1,30,9,23,95
2020,1,30,9,31,-69
2020,1,30,10,11,35
2020,1,30,10,28,-74
2020,1,30,10,34,-81
2020,1,30,11,12,-96
2020,1,30,11,23,-84
2020,1,31,0,4,24
2020,1,31,1,2,-5
2020,1,31,3,33,62
2020,1,31,3,43,-82
2020,1,31,4,25,8
2020,1,31,4,41,-43
2020,1,31,4,43,-3
2020,1,31,4,51,1
2020,1,31,5,22,-30
2020,1,31,5,24,23
2020,1,31,6,5,-13
2020,1,31,7,0,-38
2020,1,31,7,1,78
2020,1,31,7,20,34
2020,1,31,7,37,72
2020,1,31,8,13,3
2020,1,31,8,15,24
2020,1,31,9,1,-2
2020,1,31,9,17,-9
2020,1,31,9,55,-98
2020,1,31,10,51,-93
2020,1,31,10,52,-41
2020,1,31,11,50,46
2020,1,31,11,57,75
2020,1,31,11,58,48
2020,2,1,1,1,17
2020,2,1,1,14,1
2020,2,1,1,40,50
2020,2,1,1,46,-2
2020,2,1,1,51,69
2020,2,1,2,6,-79
2020,2,1,4,40,9
2020,2,1,5,4,6
2020,2,1,5,18,-47
2020,2,1,5,43,7
2020,2,1,6,7,-47
2020,2,1,6,28,46
2020,2,1,6,42,18
2020,2,1,7,17,-19
2020,2,1,7,45,35
2020,2,1,8,9,83
2020,2,1,8,45,66
2020,2,1,8,48,92
2020,2,1,9,17,89
2020,2,1,9,29,53
2020,2,1,9,36,-31
2020,2,1,9,50,-83
2020,2,1,9,51,88
2020,2,1,10,19,91
2020,2,1,11,19,42
2020,2,1,11,33,-77
2020,2,2,0,30,-27
2020,2,2,1,26,-28
2020,2,2,2,5,-9
2020,2,2,2,7,-56
2020,2,2,2,53,25
2020,2,2,3,31,-68
2020,2,2,3,37,-1
2020,2,2,4,1,26
2020,2,2,4,3,-63
2020,2,2,4,4,-33
2020,2,2,4,5,-29
2020,2,2,4,55,-10
2020,2,2,5,41,51
2020,2,2,6,27,-75
2020,2,2,6,28,-22
2020,2,2,6,43,37
2020,2,2,7,11,-29
2020,2,2,7,12,-98
2020,2,2,7,12,-62
2020,2,2,7,36,5
2020,2,2,8,17,-87
2020,2,2,8,32,-67
2020,2,2,8,32,18
2020,2,2,8,46,80
2020,2,2,10,17,-51
2020,2,2,11,7,64
2020,2,2,11,19,32
2020,2,2,11,20,55
2020,2,3,0,12,-17
2020,2,3,0,38,-93
2020,2,3,0,0,-90
2020,2,3,0,20,-9
2020,2,3,1,6,2
2020,2,3,1,35,-31
2020,2,3,1,52,-85
2020,2,3,2,25,-18
2020,2,3,2,54,-18
2020,2,3,2,55,19
2020,2,3,3,29,-67
2020,2,3,3,46,-89
2020,2,3,4,22,40
2020,2,3,4,28,77
2020,2,3,4,55,14
2020,2,3,5,5,-8
2020,2,3,5,14,66
2020,2,3,5,32,-85
2020,2,3,5,51,55
2020,2,3,6,14,-42
2020,2,3,6,17,-25
2020,2,3,6,26,98
2020,2,3,6,37,36
2020,2,3,7,6,-5
2020,2,3,7,15,40
2020,2,3,7,24,-83
2020,2,3,7,54,66
2020,2,3,8,2,-23
2020,2,3,8,29,-76
2020,2,3,9,16,43
2020,2,3,10,2,-91
2020,2,3,10,7,-14
2020,2,3,10,40,28
2020,2,3,10,45,-49
2020,2,3,11,37,-9
2020,2,3,11,50,-15
2020,2,4,0,7,13
2020,2,4,0,52,75
2020,2,4,1,56,-35
2020,2,4,2,18,6
2020,2,4,2,26,-68
2020,2,4,3,18,20
2020,2,4,3,19,-12
2020,2,4,3,31,-58
2020,2,4,4,3,-19
2020,2,4,4,14,48
2020,2,4,4,39,-80
2020,2,4,4,57,82
2020,2,4,5,6,16
2020,2,4,5,9,33
2020,2,4,5,34,48
2020,2,4,5,36,75
2020,2,4,5,51,-43
2020,2,4,5,57,94
2020,2,4,5,58,-50
2020,2,4,6,18,71
2020,2,4,6,28,-25
2020,2,4,6,51,-21
2020,2,4,7,0,46
2020,2,4,7,15,60
2020,2,4,7,53,89
2020,2,4,8,1,-30
2020,2,4,8,38,25
2020,2,4,8,42,18
2020,2,4,9,14,-63
2020,2,4,9,44,-46
2020,2,4,9,55,34
2020,2,4,10,0,-34
2020,2,4,10,5,-82
2020,2,4,10,24,81
2020,2,4,10,29,-29
2020,2,4,10,40,4
2020,2,4,10,41,96
2020,2,4,11,31,64
2020,2,4,11,57,-82
2020,2,5,0,54,51
2020,2,5,0,57,89
2020,2,5,1,48,10
2020,2,5,2,42,-29
2020,2,5,3,1,50
2020,2,5,3,8,-27
2020,2,5,3,18,15
2020,2,5,3,23,68
2020,2,5,3,26,62
2020,2,5,4,51,80
2020,2,5,5,0,-23
2020,2,5,5,19,-87
2020,2,5,5,26,-20
2020,2,5,5,26,40
2020,2,5,6,9,-69
2020,2,5,6,17,79
2020,2,5,6,55,-89
2020,2,5,7,7,-51
2020,2,5,7,12,-20
2020,2,5,8,17,74
2020,2,5,8,22,99
2020,2,5,8,36,5
2020,2,5,9,41,54
2020,2,5,9,49,-99
2020,2,5,10,5,4
2020,2,5,10,8,50
2020,2,5,10,12,37
2020,2,5,11,5,-68
2020,2,5,11,34,72
2020,2,5,11,58,-54
2020,2,6,1,19,10
2020,2,6,2,0,-46
2020,2,6,2,3,94
2020,2,6,2,11,-12
2020,2,6,2,19,-83
2020,2,6,3,37,-44
2020,2,6,3,43,-87
2020,2,6,3,50,-35
2020,2,6,4,16,-50
2020,2,6,4,16,48
2020,2,6,4,18,-47
2020,2,6,4,30,-56
2020,2,6,5,26,-83
2020,2,6,5,32,-25
2020,2,6,5,37,58
2020,2,6,5,59,4
2020,2,6,6,24,71
2020,2,6,6,41,63
2020,2,6,7,24,43
2020,2,6,8,8,78
2020,2,6,8,26,6
2020,2,6,9,32,-70
2020,2,6,9,56,-21
2020,2,6,10,27,-6
2020,2,6,11,22,-57
2020,2,7,0,0,25
2020,2,7,1,31,-95
2020,2,7,2,53,86
2020,2,7,2,54,-97
2020,2,7,3,32,-42
2020,2,7,5,32,-60
2020,2,7,5,58,-50
2020,2,7,6,22,-21
2020,2,7,6,27,-33
2020,2,7,6,55,-94
2020,2,7,7,12,1
2020,2,7,7,59,44
2020,2,7,8,30,-38
2020,2,7,8,34,26
2020,2,7,9,13,90
2020,2,7,9,19,-48
2020,2,7,9,57,82
2020,2,7,10,38,-59
2020,2,7,10,45,82
2020,2,7,11,42,-45
2020,2,8,0,16,-90
2020,2,8,1,25,-2
2020,2,8,2,17,-50
2020,2,8,2,45,-49
2020,2,8,3,16,-76
2020,2,8,3,36,-46
2020,2,8,4,11,-39
2020,2,8,4,16,-12
2020,2,8,4,26,34
2020,2,8,4,59,67
2020,2,8,6,18,2
2020,2,8,7,27,65
2020,2,8,9,8,-80
